start,end,speaker,text
1452.64,1452.92,SPEAKER_01," like,"
1454.34,1454.5,SPEAKER_01, I
1454.5,1454.76,SPEAKER_01, really
1454.76,1455.04,SPEAKER_01, wanted
1455.04,1455.3,SPEAKER_01, to
1455.3,1455.74,SPEAKER_01, get
1455.74,1456.34,SPEAKER_01, at
1456.34,1458.56,SPEAKER_01, what
1456.34,1458.56,SPEAKER_01, what
1458.56,1459.18,SPEAKER_01," drives,"
1459.86,1459.94,SPEAKER_01, you
1459.94,1460.12,SPEAKER_01," know,"
1460.18,1460.32,SPEAKER_01, these
1460.32,1460.52,SPEAKER_01, sort
1460.52,1460.72,SPEAKER_01, of
1460.72,1461.66,SPEAKER_01," capitalist,"
1462.26,1462.42,SPEAKER_01, market
1462.42,1462.88,SPEAKER_01,-driven
1462.88,1463.68,SPEAKER_01, frameworks
1463.68,1464.42,SPEAKER_01, at
1464.42,1464.94,SPEAKER_01, the
1464.94,1465.52,SPEAKER_01, application
1465.52,1465.92,SPEAKER_01, layer
1465.92,1466.32,SPEAKER_01, by
1466.32,1466.6,SPEAKER_01, looking
1466.6,1467.1,SPEAKER_01," deeper,"
1467.38,1467.54,SPEAKER_01, right?
1467.62,1467.9,SPEAKER_01, So
1467.9,1468.7,SPEAKER_01, everything
1467.38,1467.54,SPEAKER_00, right?
1467.62,1467.9,SPEAKER_00, So
1467.9,1468.7,SPEAKER_01, everything
1468.7,1468.94,SPEAKER_01, that
1468.94,1469.42,SPEAKER_01, happens
1469.42,1469.82,SPEAKER_01, beneath
1469.82,1470.1,SPEAKER_01, and
1470.1,1470.26,SPEAKER_01, all
1470.26,1470.42,SPEAKER_01, the
1470.42,1470.86,SPEAKER_01, material
1470.86,1471.54,SPEAKER_01," relationships,"
1472.26,1472.84,SPEAKER_01, beneath
1472.84,1473.16,SPEAKER_01, the
1473.16,1473.68,SPEAKER_01, application
1473.68,1474.04,SPEAKER_01, layer
1474.04,1474.5,SPEAKER_01, are
1474.5,1474.74,SPEAKER_01, what
1474.74,1475.38,SPEAKER_01, determine
1475.38,1476.0,SPEAKER_01, what
1476.0,1476.2,SPEAKER_01, is
1476.2,1476.64,SPEAKER_01, possible
1476.64,1476.86,SPEAKER_01, at
1476.86,1476.98,SPEAKER_01, the
1476.98,1477.48,SPEAKER_01, application
1477.48,1477.94,SPEAKER_01," layer,"
1478.06,1478.74,SPEAKER_03, right?
1478.06,1478.74,SPEAKER_01, right?
1478.88,1478.98,SPEAKER_01, And
1478.98,1479.32,SPEAKER_01," so,"
1480.14,1480.52,SPEAKER_01," yeah,"
1480.76,1480.78,SPEAKER_01, I
1480.78,1481.18,SPEAKER_01, think
1481.18,1483.22,SPEAKER_01, really
1481.18,1483.22,SPEAKER_01, really
1483.22,1484.56,SPEAKER_01, getting
1483.22,1484.56,SPEAKER_01, getting
1484.56,1485.42,SPEAKER_01, into
1485.42,1486.02,SPEAKER_01, the
1486.02,1487.5,SPEAKER_01," resources,"
1488.7,1488.7,SPEAKER_01," the,"
1488.86,1489.46,SPEAKER_01, you
1489.46,1489.64,SPEAKER_01," know,"
1490.08,1490.08,SPEAKER_01, supply
1490.08,1490.88,SPEAKER_01, chains
1490.88,1491.16,SPEAKER_01, and
1491.16,1491.32,SPEAKER_01, the
1491.32,1491.62,SPEAKER_01, labor
1491.62,1492.2,SPEAKER_01, issues
1492.2,1492.38,SPEAKER_01, that
1492.38,1492.9,SPEAKER_01, exist
1492.9,1493.16,SPEAKER_01, in
1493.16,1493.46,SPEAKER_01, the
1493.46,1494.28,SPEAKER_01, lower
1494.28,1495.06,SPEAKER_01, levels
1495.06,1495.76,SPEAKER_01," of,"
1495.76,1496.16,SPEAKER_01," um,"
1497.62,1497.78,SPEAKER_01, of
1497.78,1498.12,SPEAKER_01, internet
1498.12,1498.86,SPEAKER_01, infrastructure
1498.86,1499.76,SPEAKER_01, really
1499.76,1500.16,SPEAKER_01, lays
1500.16,1500.56,SPEAKER_01, bare
1500.56,1500.88,SPEAKER_01," that,"
1501.16,1501.82,SPEAKER_01," um,"
1502.06,1502.06,SPEAKER_01," um,"
1502.26,1502.78,SPEAKER_01, while
1502.78,1503.28,SPEAKER_01, these
1503.28,1503.78,SPEAKER_01, determine
1503.78,1504.06,SPEAKER_01, what
1504.06,1504.2,SPEAKER_01, is
1504.2,1504.64,SPEAKER_01, possible
1504.64,1504.82,SPEAKER_01, at
1504.82,1504.94,SPEAKER_01, the
1504.94,1505.5,SPEAKER_01, application
1505.5,1505.96,SPEAKER_01," layer,"
1507.38,1507.64,SPEAKER_01, they
1507.64,1508.38,SPEAKER_01, are
1508.38,1508.74,SPEAKER_01, sites
1508.74,1508.88,SPEAKER_01, of
1508.88,1509.42,SPEAKER_01, struggle.
1510.04,1510.72,SPEAKER_01," They,"
1510.88,1511.14,SPEAKER_01, they
1511.14,1511.5,SPEAKER_01, have
1511.5,1511.78,SPEAKER_01, been
1511.78,1511.98,SPEAKER_01, and
1511.98,1512.2,SPEAKER_01, might
1512.2,1512.38,SPEAKER_01, be
1512.38,1513.14,SPEAKER_01," otherwise,"
1513.5,1513.7,SPEAKER_01, right?
1513.9,1514.04,SPEAKER_01, And
1514.04,1514.44,SPEAKER_01, in
1514.44,1514.86,SPEAKER_01, that
1514.86,1515.2,SPEAKER_01, sort
1515.2,1515.5,SPEAKER_01, of
1515.5,1516.82,SPEAKER_01, negotiated
1515.5,1516.82,SPEAKER_01, negotiated
1516.82,1518.0,SPEAKER_01, struggle
1518.0,1518.82,SPEAKER_01," position,"
1519.8,1519.94,SPEAKER_01, there's
1519.94,1520.08,SPEAKER_01, a
1520.08,1520.68,SPEAKER_01," possibility,"
1521.1,1521.28,SPEAKER_01, right?
1521.42,1521.56,SPEAKER_01, And
1521.56,1521.84,SPEAKER_01, so
1521.84,1522.08,SPEAKER_01, I
1522.08,1522.38,SPEAKER_01, wanted
1522.38,1522.92,SPEAKER_01," to,"
1523.42,1523.92,SPEAKER_01," um,"
1524.22,1524.36,SPEAKER_01, really
1524.36,1525.08,SPEAKER_01, highlight
1525.08,1525.48,SPEAKER_01, the
1525.48,1526.38,SPEAKER_01, contingency
1526.38,1526.58,SPEAKER_01, and
1526.58,1526.7,SPEAKER_01, the
1526.7,1527.12,SPEAKER_01, struggle
1527.12,1527.46,SPEAKER_01, and
1527.46,1527.58,SPEAKER_01, the
1527.58,1527.92,SPEAKER_01, deeper
1527.92,1528.44,SPEAKER_01, layers
1528.44,1528.7,SPEAKER_01, of
1528.7,1529.08,SPEAKER_01, internet
1529.08,1529.9,SPEAKER_01, infrastructure
1529.9,1530.76,SPEAKER_01, to
1529.9,1530.76,SPEAKER_01, to
1530.76,1531.18,SPEAKER_01, highlight
1531.18,1531.44,SPEAKER_01, that
1531.44,1531.98,SPEAKER_01, there
1531.98,1532.24,SPEAKER_01, is
1532.24,1532.54,SPEAKER_01, some
1532.54,1533.14,SPEAKER_01, room
1533.14,1533.5,SPEAKER_01, for
1533.5,1533.82,SPEAKER_01, changing
1533.82,1534.36,SPEAKER_01, things
1534.36,1534.8,SPEAKER_01, within
1534.8,1535.06,SPEAKER_01, these
1535.06,1535.72,SPEAKER_01, infrastructures
1535.72,1535.92,SPEAKER_01, like
1535.92,1536.08,SPEAKER_01, the
1536.08,1536.44,SPEAKER_01, internet
1536.44,1536.9,SPEAKER_01, that
1536.9,1537.06,SPEAKER_01, we
1537.06,1537.5,SPEAKER_01, see
1537.5,1538.44,SPEAKER_01, as
1537.5,1538.44,SPEAKER_01, as
1538.44,1539.04,SPEAKER_01, inevitable
1539.04,1539.56,SPEAKER_01, um
1539.04,1539.56,SPEAKER_03, um
1539.56,1540.6,SPEAKER_03, and
1539.56,1540.6,SPEAKER_01, and
1540.6,1540.98,SPEAKER_01, so
1540.98,1542.14,SPEAKER_01, i'm
1540.98,1542.14,SPEAKER_01, i'm
1542.14,1542.38,SPEAKER_01, laughing
1542.38,1542.62,SPEAKER_01, here
1542.62,1542.74,SPEAKER_01, a
1542.74,1542.86,SPEAKER_01, little
1542.86,1543.04,SPEAKER_01, bit
1543.04,1543.18,SPEAKER_01, because
1543.18,1543.36,SPEAKER_01, i'm
1543.36,1543.5,SPEAKER_01, thinking
1543.5,1543.78,SPEAKER_01, back
1543.78,1543.94,SPEAKER_01, to
1543.94,1544.1,SPEAKER_01, your
1544.1,1544.66,SPEAKER_01, poster
1544.66,1545.06,SPEAKER_01, the
1545.06,1545.66,SPEAKER_01, folks
1545.66,1545.96,SPEAKER_01, who
1545.96,1546.34,SPEAKER_01, um
1546.34,1546.5,SPEAKER_01, you
1546.5,1546.62,SPEAKER_01, know
1546.62,1547.24,SPEAKER_01, postered
1547.24,1547.72,SPEAKER_01, around
1547.72,1548.24,SPEAKER_01, the
1548.24,1548.76,SPEAKER_01, department
1548.76,1549.94,SPEAKER_01, uh
1544.66,1545.06,SPEAKER_03, the
1545.06,1545.66,SPEAKER_03, folks
1548.76,1549.94,SPEAKER_01, uh
1549.94,1550.18,SPEAKER_01, in
1550.18,1550.64,SPEAKER_01, relationship
1550.64,1550.9,SPEAKER_01, to
1550.9,1551.06,SPEAKER_01, your
1551.06,1551.32,SPEAKER_01, event
1551.32,1551.58,SPEAKER_01, about
1551.58,1552.02,SPEAKER_01, AI
1552.02,1552.62,SPEAKER_01, not
1552.62,1552.98,SPEAKER_01, being
1552.98,1553.74,SPEAKER_01, inevitable
1553.74,1554.3,SPEAKER_01, um
1554.3,1555.42,SPEAKER_01, but
1554.3,1555.42,SPEAKER_01, but
1555.42,1555.62,SPEAKER_01, you
1555.62,1555.74,SPEAKER_01, know
1555.74,1555.9,SPEAKER_01, and
1555.9,1556.0,SPEAKER_01, then
1556.0,1556.1,SPEAKER_01, i
1556.1,1556.38,SPEAKER_01, also
1556.38,1556.64,SPEAKER_01, dig
1556.64,1556.88,SPEAKER_01, into
1556.88,1557.08,SPEAKER_01, the
1557.08,1557.56,SPEAKER_01, history
1557.56,1558.3,SPEAKER_01, of
1558.3,1559.32,SPEAKER_01, of
1558.3,1559.32,SPEAKER_01, of
1559.32,1559.4,SPEAKER_01, of
1559.4,1559.46,SPEAKER_01, the
1559.46,1559.8,SPEAKER_01, internet
1559.8,1560.22,SPEAKER_01, itself
1560.22,1560.44,SPEAKER_01, to
1560.44,1560.68,SPEAKER_01, show
1560.68,1560.86,SPEAKER_01, how
1560.86,1561.04,SPEAKER_01, you
1561.04,1561.2,SPEAKER_01, know
1561.2,1561.62,SPEAKER_01, it
1561.62,1561.72,SPEAKER_01, was
1561.72,1562.18,SPEAKER_01, decision
1562.24,1562.54,SPEAKER_01, made
1562.54,1562.72,SPEAKER_01, by
1562.72,1563.1,SPEAKER_01, people
1563.1,1563.26,SPEAKER_01, in
1563.26,1563.72,SPEAKER_01, particular
1563.72,1564.38,SPEAKER_01, ways
1564.38,1564.78,SPEAKER_01, over
1564.78,1565.32,SPEAKER_01, time
1565.32,1565.64,SPEAKER_01, that
1565.64,1565.88,SPEAKER_01, made
1565.88,1566.04,SPEAKER_01, the
1566.04,1566.42,SPEAKER_01, internet
1566.42,1566.7,SPEAKER_01, what
1566.7,1566.9,SPEAKER_01, it
1566.9,1567.2,SPEAKER_01, is
1567.2,1567.64,SPEAKER_01, protocol
1567.64,1567.96,SPEAKER_01, by
1567.96,1568.54,SPEAKER_01, protocol
1568.54,1568.74,SPEAKER_01, protocol
1568.74,1569.0,SPEAKER_01, layer
1569.0,1569.22,SPEAKER_01, by
1569.22,1570.18,SPEAKER_01, layer
1570.18,1570.58,SPEAKER_01, um
1570.58,1570.92,SPEAKER_01, and
1570.92,1571.14,SPEAKER_01, that
1571.14,1571.4,SPEAKER_01, people
1571.4,1571.56,SPEAKER_01, are
1571.56,1571.72,SPEAKER_01, still
1571.72,1572.0,SPEAKER_01, making
1572.0,1572.88,SPEAKER_01, decisions
1572.88,1574.32,SPEAKER_01, about
1574.32,1574.94,SPEAKER_01, how
1574.94,1575.22,SPEAKER_01, the
1575.22,1575.7,SPEAKER_01, internet
1575.7,1576.48,SPEAKER_01, functions
1576.48,1577.04,SPEAKER_01, and
1577.04,1577.52,SPEAKER_01, works
1577.52,1577.96,SPEAKER_01, and
1577.96,1578.42,SPEAKER_01, is
1578.42,1578.72,SPEAKER_01, made
1578.72,1579.32,SPEAKER_01, accessible
1579.32,1579.58,SPEAKER_01, to
1579.58,1580.18,SPEAKER_01, people
1580.18,1581.34,SPEAKER_01, um
1580.18,1581.34,SPEAKER_01, um
1581.34,1582.5,SPEAKER_01, you
1581.34,1582.5,SPEAKER_01, you
1582.5,1582.68,SPEAKER_01, know
1582.68,1583.68,SPEAKER_01, all
1582.68,1583.68,SPEAKER_01, all
1583.68,1583.84,SPEAKER_01, over
1583.84,1583.94,SPEAKER_01, the
1583.94,1584.22,SPEAKER_01, country
1584.22,1584.36,SPEAKER_01, i
1584.36,1584.68,SPEAKER_01, focused
1584.68,1584.94,SPEAKER_01, on
1584.94,1585.22,SPEAKER_01, the
1585.22,1585.42,SPEAKER_01, u
1585.42,1585.74,SPEAKER_01,.s
1585.74,1586.38,SPEAKER_01, because
1586.38,1586.88,SPEAKER_01, that's
1586.88,1587.42,SPEAKER_01, where
1587.42,1587.64,SPEAKER_01, i
1587.64,1588.02,SPEAKER_01, feel
1588.02,1588.66,SPEAKER_01, i
1588.66,1589.08,SPEAKER_01, have
1589.08,1589.96,SPEAKER_01, um
1589.96,1591.34,SPEAKER_01, you
1589.96,1591.34,SPEAKER_01, you
1591.34,1591.52,SPEAKER_01, know
1591.52,1592.22,SPEAKER_01, the
1592.24,1592.3,SPEAKER_01, the
1592.3,1592.7,SPEAKER_01, authority
1592.7,1592.94,SPEAKER_01, to
1592.94,1593.2,SPEAKER_01, speak
1593.2,1593.38,SPEAKER_01, to
1593.38,1593.56,SPEAKER_01, some
1593.56,1593.98,SPEAKER_01, degree
1593.98,1594.34,SPEAKER_01, right
1594.34,1594.66,SPEAKER_01, but
1594.66,1595.02,SPEAKER_01, um
1595.02,1596.7,SPEAKER_01, i
1595.02,1596.7,SPEAKER_01, i
1596.7,1597.24,SPEAKER_01, think
1597.24,1598.6,SPEAKER_01, i
1597.24,1598.6,SPEAKER_01, i
1598.6,1598.94,SPEAKER_01, think
1598.94,1599.28,SPEAKER_01, digging
1599.28,1599.58,SPEAKER_01, deep
1599.58,1599.78,SPEAKER_01, into
1599.78,1600.04,SPEAKER_01, these
1600.04,1600.42,SPEAKER_01, layers
1600.42,1600.7,SPEAKER_01, really
1600.7,1601.04,SPEAKER_01, helps
1601.04,1601.32,SPEAKER_01, us
1601.32,1601.8,SPEAKER_01, see
1601.8,1602.38,SPEAKER_01, um
1602.38,1602.94,SPEAKER_01, you
1602.38,1602.94,SPEAKER_01, you
1602.94,1603.14,SPEAKER_01, know
1603.14,1603.76,SPEAKER_01, engage
1603.76,1603.94,SPEAKER_01, in
1603.94,1604.2,SPEAKER_01, a
1604.2,1604.76,SPEAKER_01, a
1604.76,1605.02,SPEAKER_01, more
1605.02,1605.76,SPEAKER_01, concrete
1605.76,1606.46,SPEAKER_01, philosophy
1606.46,1606.68,SPEAKER_01, of
1606.68,1607.16,SPEAKER_01, practice
1607.16,1607.34,SPEAKER_01, of
1607.34,1607.68,SPEAKER_01, practice
1607.68,1608.14,SPEAKER_01, which
1608.14,1608.32,SPEAKER_01, was
1608.32,1608.54,SPEAKER_01, something
1608.54,1608.74,SPEAKER_01, that
1608.74,1608.88,SPEAKER_01, was
1608.88,1609.26,SPEAKER_01, important
1609.26,1609.4,SPEAKER_01, to
1609.4,1609.56,SPEAKER_01, me
1609.56,1609.94,SPEAKER_01, here
1609.94,1610.54,SPEAKER_01, like
1610.54,1610.76,SPEAKER_01, not
1610.76,1610.98,SPEAKER_01, just
1610.98,1611.46,SPEAKER_01, describing
1611.46,1611.66,SPEAKER_01, the
1611.66,1612.08,SPEAKER_01, material
1612.08,1612.64,SPEAKER_01, conditions
1612.64,1612.88,SPEAKER_01, but
1612.88,1613.3,SPEAKER_01, also
1613.3,1614.76,SPEAKER_01, how
1609.94,1610.54,SPEAKER_03, like
1609.94,1610.54,SPEAKER_03, like
1613.3,1614.76,SPEAKER_01, how
1613.3,1614.76,SPEAKER_01, how
1614.76,1614.98,SPEAKER_01, things
1614.98,1615.12,SPEAKER_01, can
1615.12,1615.26,SPEAKER_01, be
1615.26,1615.82,SPEAKER_01, otherwise
1615.82,1618.22,SPEAKER_01, yeah
1615.82,1618.22,SPEAKER_01, yeah
1615.82,1618.22,SPEAKER_00, yeah
1618.22,1618.96,SPEAKER_00, um
1618.96,1621.22,SPEAKER_00, i
1618.96,1621.22,SPEAKER_00, i
1621.22,1621.54,SPEAKER_00, feel
1621.54,1621.68,SPEAKER_00, that
1621.68,1621.84,SPEAKER_00, it
1621.84,1621.94,SPEAKER_00, sort
1621.94,1622.04,SPEAKER_00, of
1622.04,1622.16,SPEAKER_00, comes
1622.24,1622.34,SPEAKER_00, hand
1622.34,1622.46,SPEAKER_00, in
1622.46,1622.66,SPEAKER_00, hand
1622.66,1622.8,SPEAKER_00, with
1622.8,1623.04,SPEAKER_00, this
1623.04,1623.32,SPEAKER_00, you
1623.32,1623.58,SPEAKER_00, know
1623.58,1623.68,SPEAKER_00, you
1623.68,1623.98,SPEAKER_00, focus
1623.98,1624.22,SPEAKER_00, on
1624.22,1624.66,SPEAKER_00, specific
1624.66,1625.0,SPEAKER_00, local
1625.0,1625.36,SPEAKER_00, context
1625.36,1625.5,SPEAKER_00, i
1625.5,1625.6,SPEAKER_00, guess
1625.6,1625.78,SPEAKER_00, as
1625.78,1625.86,SPEAKER_00, a
1625.86,1626.1,SPEAKER_00, as
1626.1,1626.1,SPEAKER_00, a
1626.1,1626.2,SPEAKER_00, way
1626.2,1626.3,SPEAKER_00, to
1626.3,1626.58,SPEAKER_00, make
1626.58,1626.76,SPEAKER_00, things
1626.76,1626.92,SPEAKER_00, more
1626.92,1627.42,SPEAKER_00, concrete
1627.42,1627.66,SPEAKER_00, um
1627.66,1628.28,SPEAKER_00, yeah
1628.28,1628.44,SPEAKER_00, these
1628.44,1628.72,SPEAKER_00, like
1628.72,1628.84,SPEAKER_00, rural
1628.84,1629.26,SPEAKER_00, rural
1629.26,1629.58,SPEAKER_00, cases
1629.58,1629.72,SPEAKER_00, i
1629.72,1629.86,SPEAKER_00, guess
1629.86,1630.06,SPEAKER_00, that
1630.06,1630.36,SPEAKER_00, um
1630.36,1631.04,SPEAKER_00, comprise
1631.04,1631.3,SPEAKER_00, of
1631.3,1631.46,SPEAKER_00, the
1631.46,1631.52,SPEAKER_00, you
1631.52,1631.56,SPEAKER_00, know
1631.56,1631.84,SPEAKER_00, first
1631.84,1632.88,SPEAKER_00, you
1631.84,1632.88,SPEAKER_00, you
1632.88,1632.94,SPEAKER_00, know
1632.94,1633.36,SPEAKER_00, a
1633.36,1633.44,SPEAKER_00, few
1633.44,1633.66,SPEAKER_00, big
1633.66,1633.92,SPEAKER_00, chapters
1633.92,1634.2,SPEAKER_00, and
1634.2,1634.36,SPEAKER_00, then
1634.36,1634.84,SPEAKER_00, you
1634.84,1634.96,SPEAKER_00, also
1634.96,1635.12,SPEAKER_00, talk
1635.12,1635.24,SPEAKER_00, about
1635.24,1635.6,SPEAKER_00, chattanooga
1635.6,1635.9,SPEAKER_00, and
1635.9,1636.4,SPEAKER_00, philadelphia
1636.4,1636.9,SPEAKER_00, um
1636.9,1637.64,SPEAKER_00, so
1636.9,1637.64,SPEAKER_00, so
1637.64,1637.72,SPEAKER_00, i'm
1637.72,1637.8,SPEAKER_00, just
1637.8,1638.06,SPEAKER_00, curious
1638.06,1638.3,SPEAKER_00, about
1638.3,1638.38,SPEAKER_00, if
1638.38,1638.46,SPEAKER_00, you
1638.46,1638.56,SPEAKER_00, can
1638.56,1638.8,SPEAKER_00, comment
1638.8,1638.94,SPEAKER_00, on
1638.94,1639.14,SPEAKER_00, like
1639.14,1639.6,SPEAKER_00, um
1639.6,1640.68,SPEAKER_00, well
1639.6,1640.68,SPEAKER_00, well
1640.68,1640.98,SPEAKER_00, you
1640.98,1641.18,SPEAKER_00, noted
1641.18,1641.48,SPEAKER_00, that
1641.48,1642.52,SPEAKER_00, um
1642.52,1642.74,SPEAKER_00, chattanooga
1642.74,1642.88,SPEAKER_00, and
1642.88,1643.14,SPEAKER_00, philadelphia
1643.14,1643.32,SPEAKER_00, are
1643.32,1643.44,SPEAKER_00, like
1643.44,1643.84,SPEAKER_00, the
1643.84,1643.86,SPEAKER_00, couple
1643.86,1644.22,SPEAKER_00, notable
1644.22,1644.58,SPEAKER_00, exceptions
1644.58,1644.82,SPEAKER_00, i
1644.82,1645.0,SPEAKER_00, guess
1645.0,1645.4,SPEAKER_00, so
1645.4,1645.66,SPEAKER_00, i'm
1645.66,1645.76,SPEAKER_00, just
1645.76,1646.0,SPEAKER_00, curious
1646.0,1646.24,SPEAKER_00, about
1646.24,1646.4,SPEAKER_00, if
1646.4,1646.48,SPEAKER_00, you
1646.48,1646.58,SPEAKER_00, can
1646.58,1646.8,SPEAKER_00, comment
1646.8,1646.96,SPEAKER_00, on
1646.96,1647.7,SPEAKER_00, why
1646.96,1647.7,SPEAKER_00, why
1647.7,1648.04,SPEAKER_00, the
1648.04,1648.26,SPEAKER_00, rural
1648.26,1648.56,SPEAKER_00, cases
1648.56,1648.72,SPEAKER_00, are
1648.72,1649.1,SPEAKER_00, particularly
1649.1,1649.68,SPEAKER_00, important
1649.68,1650.0,SPEAKER_00, to
1650.0,1650.48,SPEAKER_00, um
1650.48,1650.7,SPEAKER_00, for
1650.7,1651.08,SPEAKER_00, understanding
1651.08,1651.82,SPEAKER_00, yeah
1651.08,1651.82,SPEAKER_00, yeah
1651.82,1652.06,SPEAKER_00, what's
1652.06,1652.18,SPEAKER_00, going
1652.24,1652.38,SPEAKER_00, on
1652.38,1652.58,SPEAKER_00, and
1652.58,1652.74,SPEAKER_00, to
1652.74,1653.14,SPEAKER_00, uh
1653.14,1654.4,SPEAKER_00, yeah
1653.14,1654.4,SPEAKER_00, yeah
1654.4,1654.6,SPEAKER_00, get
1654.6,1654.7,SPEAKER_00, at
1654.7,1654.82,SPEAKER_00, that
1654.82,1655.0,SPEAKER_00, right
1655.0,1655.08,SPEAKER_00, of
1655.08,1655.36,SPEAKER_00, earlier
1655.36,1656.58,SPEAKER_00, yeah
1655.36,1656.58,SPEAKER_01, yeah
1656.58,1657.14,SPEAKER_01, so
1657.14,1657.9,SPEAKER_01, you
1657.9,1658.02,SPEAKER_01, know
1658.02,1658.42,SPEAKER_01, somebody
1658.42,1658.72,SPEAKER_01, from
1658.72,1658.88,SPEAKER_01, a
1658.88,1659.16,SPEAKER_01, rural
1659.16,1659.78,SPEAKER_01, area
1659.78,1661.0,SPEAKER_01, um
1659.78,1661.0,SPEAKER_01, um
1661.0,1662.72,SPEAKER_01, and
1661.0,1662.72,SPEAKER_01, and
1662.72,1662.9,SPEAKER_01, as
1662.9,1662.98,SPEAKER_01, i
1662.98,1663.1,SPEAKER_01, was
1663.1,1663.48,SPEAKER_01, earlier
1663.48,1663.92,SPEAKER_01, talking
1663.92,1664.24,SPEAKER_01, about
1664.24,1664.46,SPEAKER_01, like
1664.46,1664.66,SPEAKER_01, i've
1664.66,1664.8,SPEAKER_01, had
1664.8,1665.24,SPEAKER_01, cooperative
1665.24,1665.76,SPEAKER_01, everything
1665.76,1666.72,SPEAKER_01, utilities
1665.76,1666.72,SPEAKER_01, utilities
1666.72,1667.04,SPEAKER_01, my
1667.04,1667.22,SPEAKER_01, whole
1667.22,1667.5,SPEAKER_01, life
1667.5,1667.72,SPEAKER_01, like
1667.72,1668.1,SPEAKER_01, this
1668.1,1668.24,SPEAKER_01, is
1668.24,1668.38,SPEAKER_01, a
1668.38,1668.8,SPEAKER_01, reality
1668.8,1669.06,SPEAKER_01, for
1669.06,1669.48,SPEAKER_01, people
1669.48,1669.94,SPEAKER_01, who
1669.94,1670.16,SPEAKER_01, live
1670.16,1670.34,SPEAKER_01, in
1670.34,1670.62,SPEAKER_01, like
1670.62,1671.16,SPEAKER_01, the
1671.16,1671.56,SPEAKER_01, bleeding
1671.56,1671.96,SPEAKER_01, red
1671.96,1672.38,SPEAKER_01, heart
1672.38,1672.66,SPEAKER_01, of
1672.66,1673.2,SPEAKER_01, america
1673.2,1673.52,SPEAKER_01, right
1673.52,1673.86,SPEAKER_01, like
1673.86,1674.6,SPEAKER_01, conservative
1674.6,1675.58,SPEAKER_01, america
1675.58,1676.46,SPEAKER_01, has
1675.58,1676.46,SPEAKER_01, has
1676.46,1677.22,SPEAKER_01, socialism
1677.22,1677.82,SPEAKER_01, living
1677.82,1678.14,SPEAKER_01, within
1678.14,1678.48,SPEAKER_01, it
1678.48,1679.2,SPEAKER_01, right
1679.2,1679.46,SPEAKER_01, and
1679.46,1679.8,SPEAKER_01, so
1679.8,1681.08,SPEAKER_01, that
1679.8,1681.08,SPEAKER_01, that
1681.08,1681.24,SPEAKER_01, in
1681.24,1681.46,SPEAKER_01, and
1681.46,1681.48,SPEAKER_01, of
1681.48,1681.58,SPEAKER_01, itself
1681.58,1681.58,SPEAKER_01, is
1681.58,1681.58,SPEAKER_01, like
1681.58,1681.58,SPEAKER_01, that
1681.58,1681.58,SPEAKER_01, in
1681.58,1681.58,SPEAKER_01, and
1681.58,1681.58,SPEAKER_01, of
1681.58,1681.86,SPEAKER_01, itself
1681.86,1682.16,SPEAKER_01, is
1682.24,1682.5,SPEAKER_01, like
1682.5,1684.18,SPEAKER_01, instructive
1682.5,1684.18,SPEAKER_01, instructive
1684.18,1684.38,SPEAKER_01, right
1684.38,1684.6,SPEAKER_01, like
1684.6,1684.84,SPEAKER_01, there
1684.84,1685.08,SPEAKER_01, is
1685.08,1685.44,SPEAKER_01, there
1685.44,1686.74,SPEAKER_01, one
1685.44,1686.74,SPEAKER_01, one
1686.74,1686.96,SPEAKER_01, should
1686.96,1687.34,SPEAKER_01, sense
1687.34,1687.58,SPEAKER_01, some
1687.58,1688.22,SPEAKER_01, possibility
1688.22,1688.54,SPEAKER_01, for
1688.54,1688.94,SPEAKER_01, building
1688.94,1689.32,SPEAKER_01, out
1689.32,1690.06,SPEAKER_01, um
1689.32,1690.06,SPEAKER_01, um
1690.06,1690.32,SPEAKER_01, you
1690.32,1690.42,SPEAKER_01, know
1690.42,1690.72,SPEAKER_01, some
1690.72,1691.16,SPEAKER_01, different
1691.16,1691.6,SPEAKER_01, senses
1691.6,1691.9,SPEAKER_01, around
1691.9,1692.72,SPEAKER_01, infrastructure
1692.72,1693.68,SPEAKER_01, knowing
1692.72,1693.68,SPEAKER_01, knowing
1693.68,1693.88,SPEAKER_01, that
1693.88,1694.08,SPEAKER_01, that
1694.08,1694.22,SPEAKER_01, that
1694.22,1694.46,SPEAKER_01, exists
1694.46,1694.62,SPEAKER_01, and
1694.62,1694.7,SPEAKER_01, a
1694.7,1694.78,SPEAKER_01, lot
1694.78,1694.86,SPEAKER_01, of
1694.86,1695.02,SPEAKER_01, people
1695.02,1695.24,SPEAKER_01, don't
1695.24,1695.36,SPEAKER_01, know
1695.36,1695.52,SPEAKER_01, that
1695.52,1695.72,SPEAKER_01, that
1695.72,1696.14,SPEAKER_01, exists
1696.14,1696.4,SPEAKER_01, right
1696.4,1696.64,SPEAKER_01, so
1696.64,1697.48,SPEAKER_01, part
1696.64,1697.48,SPEAKER_01, part
1697.48,1697.78,SPEAKER_01, one
1697.78,1697.96,SPEAKER_01, was
1697.96,1698.14,SPEAKER_01, just
1698.14,1698.32,SPEAKER_01, like
1698.32,1698.62,SPEAKER_01, drawing
1698.62,1699.08,SPEAKER_01, attention
1699.08,1699.38,SPEAKER_01, to
